kekuleSmiles	Molecule ChEMBL ID	pAct(norm)	DrugName	Assay Cell Type	Obs	ActivityFilter	Type	nre
COC=1C=CC(=CC1NC=2N=CC(=C(N2)C3=CN=C4N3C=CC=C4)Cl)N5CCNCC5	CHEMBL1809077	5.32		None	pIC50	intermediate	other	6737
N[C@H]1CN2C(=NC3=C2C=C(N=C3)F)C[C@@H]1C=4C=C(C(=CC4F)F)F	CHEMBL559477	4.09		None	pIC50	inactive	other	6738
CC[C@]1([C@H](C[C@H](C[C@H]1O)C=2C=CN=CC2NC(=O)C=3N=C(C=CC3N)C=4N=CC=CC4F)C)O	CHEMBL4742957	3.92		None	pIC50	inactive	other	6739
N[C@H](C(=O)N1CCSC1)C2CCCCC2	CHEMBL23223	4.55		None	pKi	inactive	other	6740
N[C@H](C(=O)N1CCCC1)[C@H]2CC[C@@H](CC2)NC(=O)C=3C=CC(=C(C3)F)F	CHEMBL278558	4.54		None	pKi	inactive	other	6741
C[C@H]1CN(CCN1C(=O)OCC=2C=CC=CC2)C=3C=CC(=CN3)C(=O)NC=4C=CC=CC4N	CHEMBL236902	3.92		None	pKi	inactive	other	6742
CC(=O)NCCNC(=O)C=1C=CC(=CC1OC[C@@H](O)CN2CCC3(CC2)CC=4C=C(C=CC4O3)Cl)O	CHEMBL2391935	5.92		HEK293	pIC50	intermediate	other	6743
C=1C=NC(=NC1)NC2=NC3=C(S2)CCCC=4C3=CNN4	CHEMBL1830711	4.52		None	pIC50	inactive	other	6744
CN(C[C@H]1COCCO1)S(=O)(=O)NC=2C=CC=3C=CC=4N=CC(=CC4C(=O)C3C2)C=5C=NN(C5)C	CHEMBL1802915	3.92		None	pIC50	inactive	other	6745
CN(C)S(=O)(=O)NC=1C=CC=2C=CC=3N=CC(=CC3C(=O)C2C1)C=4C=NN(C4)C	CHEMBL1802829	3.92		None	pIC50	inactive	other	6746
O=C(C=1C=CC(=CC1)C[C@@H]2CC[C@@H](N2)[C@H](O)C=3C=CC=CC3)N4CCN(CC4)CC=5N=NN(N5)CC6CC6	CHEMBL4092912	4.4		None	pIC50	inactive	other	6747
OCCC/C(=C(\C=1C=CC(=CC1)O)/C=2C=CC(=CC2)C3CCN(CC3)C4CC4)/C=5C=CC=CC5	CHEMBL4763285	3.92		None	pIC50	inactive	other	6748
COC=1N=CN=C(C1C)CN2C=NC3=C2C=CC=C3C(=O)NCCF	CHEMBL4473847	3.88		None	pIC50	inactive	other	6749
CN1C=C(C(=N1)C=2C=CC(=CC2)F)C=3C=CN=C(C3)C4COCCN4	CHEMBL2420704	5.35		None	pIC50	intermediate	other	6750
CC(C)(O)COC=1C=CC(=C(C1)O[C@@H]2CCN(C[C@@H]2F)C(=O)CC=3C=CC(=CC3)OC(F)(F)F)C(=O)N	CHEMBL4206532	4.42		None	pIC50	inactive	other	6751
CC(C)(O)COC=1C=CC(=C(C1)O[C@H]2CCN(C[C@H]2F)C(=O)CC=3C=CC(=CC3)OC(F)(F)F)C(=O)N	CHEMBL4203759	4.38		None	pIC50	inactive	other	6752
O=C(NCCC=1C=CC=CC1C=2C=NC(=CN2)OC(F)F)C=3C=CC(=NC3)OCCC(F)(F)F	CHEMBL2147212	5.2		None	pIC50	intermediate	other	6753
COC=1N=CC(=CN1)C=2C=CC=C(C2CCNC(=O)C=3C=CC(=NC3)OCCC(F)(F)F)F	CHEMBL2147222	5.1		None	pIC50	intermediate	other	6754
COC=1C=C(C=CC1NC=2N=CC(=C(N2)C3=CN=C4N3C=CC=C4)Cl)N5CC6CN(CC(C5)O6)CCO	CHEMBL1809059	5.82		None	pIC50	intermediate	other	6755
COC=1C=C(C=CC1NC=2N=CC(=C(N2)C3=CN=C4N3C=CC=C4)Cl)N5CCN(CC5)CCS(=O)(=O)C	CHEMBL1809064	5.03		None	pIC50	intermediate	other	6756
O=C1C=CC=2C=CC(=C3C2N1C[C@H]3CN4CCC(CC4)NCC=5C=C6C(=NN5)OCCO6)F	CHEMBL3793226	3.62		None	pIC50	inactive	other	6757
COC=1C=C(N=CN1)N2C(=O)N(C(=O)C23CCN(CC3)CC=4N=CC=CC4C)C=5C=CC(=CC5)C6=COC(=C6)C(=O)O	CHEMBL2041165	3.62		None	pIC50	inactive	other	6758
NC(=O)C=1C=CC=C(C1)N[C@@H]2C[C@@H]3CC[C@H](C2)N3CC=4C=CC=CC4	CHEMBL1224065	5.96		None	pIC50	intermediate	other	6759
CN([C@@H]1CCC2=C(C=3C=CC(=CC3N2C1)F)CC(=O)O)S(=O)(=O)C=4C=CC(=CC4)F	CHEMBL1643773	4.46		None	pKi	inactive	other	6760
O=C1CCC=2C(=CC=NC2N1)OC=3C=CC4=C(C3)C[C@@H](CC4)NC(=O)C=5C=C(C=C(C5)C(F)(F)F)CN6CCOCC6CO	CHEMBL3764275	3.4		None	pIC50	inactive	other	6761
CC=1N=C(N=C2C1C=C(C=C2)NC(=O)/C=C/C=3C=CC(=CC3)OC(F)(F)F)N4CCC(CC4)O	CHEMBL2017588	5.48		HEK293	pIC50	intermediate	other	6762
O=C1CCC=2C(=CC=NC2N1)OC=3C=CC4=C(C3)C[C@@H](CC4)NC(=O)C=5C=C(C=C(C5)C(F)(F)F)C=6C=CNN6	CHEMBL3765074	3.88		None	pIC50	inactive	other	6763
COC=1C=C(C=CC1C=2C=NC=C(C2)CNC(=O)C3CCC3)F	CHEMBL1779016	4.73		CHO-K1	pIC50	intermediate	other	6764
O=C(O)C1CC(C1)NC=2C=CC(=CN2)C=3C=CC(=CN3)C4=NC=5C=C(C=CC5N4)Cl	CHEMBL4453600	3.62		None	pKi	inactive	other	6765
O=C(O)C[C@H]1CC[C@@H](CC1)OC2CCN(CC2)C=3C=CC(=CN3)C4=NC=5C=C(C(=CC5N4)F)F	CHEMBL4592655	4.39		None	pKi	inactive	other	6766
COC(=O)N(C)C=1C(=NC(=NC1N)N2N=C(C3=C2C=CC(=C3)OC)CC=4C=CC=CC4F)N	CHEMBL4793528	3.92		None	pIC50	inactive	other	6767
COC(=O)N(C)C=1C(=NC(=NC1N)N2N=C(C3=C2C=CC=C3)CC=4C=C(C=C(C4F)F)F)N	CHEMBL4740085	4.55		None	pIC50	inactive	other	6768
CCN1C(=O)NC2=C1C(=NC(=N2)N3N=C(C4=C3C=CC=C4)CC=5C=CC=CC5F)N	CHEMBL4778128	3.92		None	pIC50	inactive	other	6769
CN1C=CC(=CC1=O)[C@H]2CCNC[C@@H]2C(=O)N(CC3=CNC4=C3C(=CC=C4)F)C5CC5	CHEMBL1796072	3.94		None	pKi	inactive	other	6770
CC=1C=CC=C(C1)C(CC[C@H](N)C(=O)O)(C=2C=CC=CC2)C=3C=CC=CC3	CHEMBL2022995	4		None	pIC50	inactive	other	6771
CC=1C=CC=C(C1)C(CC[C@@H](N)C(=O)O)(C=2C=CC=CC2)C=3C=CC=CC3	CHEMBL2022996	4		None	pIC50	inactive	other	6772
CC(N(C)C)C1(CCCCC1)C=2C=CC(=C(C2)Cl)Cl	CHEMBL1684047	4.4		None	pIC50	inactive	other	6773
O=C1NC=2C=CC=CC2N1C3CCN(CC3)C4CCCCC4	CHEMBL2146597	3.6		None	pIC50	inactive	other	6774
O=C(C=1C=C(C(=CC1OC[C@@H](O)CN2CCC3(CC2)CC=4C=C(C=CC4O3)Cl)O)Cl)N5CC[C@@H](C5)O	CHEMBL2391803	5.08		HEK293	pIC50	intermediate	other	6775
O=C(C=1C=CC(=CC1OC[C@@H](O)CN2CCC3(CC2)CC=4C=C(C=CC4O3)Cl)O)N5CCC(CC5)O	CHEMBL2391810	5.8		HEK293	pIC50	intermediate	other	6776
N[C@H](C(=O)N1CC[C@@H](C1)F)C2CCCCC2	CHEMBL22511	3.45		None	pKi	inactive	other	6777
CC1=CNC2=C1C(=NC=N2)O[C@H]3CC[C@@H](CC3)N4CCO[C@H](C4)C	CHEMBL4215476	4.6		None	pIC50	inactive	other	6778
CC1=CC(=O)OC2=C1C=CC(=C2)OCCCCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F	CHEMBL2387260	6.8		HEK293	pIC50	active	other	6779
COC=1C=C(C=C(C1)OC)NC(=O)C2=CC=C(O2)C=3C=CC(=CC3)Cl	CHEMBL250699	3.92		CHO	pIC50	inactive	other	6780
COC=1C=C(C=CC1NC=2N=CC(=C(N2)C3=CN=C4N3C=CC=C4)Cl)OC5CCN(CC5)C(=O)C	CHEMBL1809049	5		None	pIC50	intermediate	other	6781
CCCN1CCC[C@H]2[C@H]1CC3=C(N=C(N=C3)N)C2	CHEMBL1486918	4.45		None	potency	inactive	other	6782
N#CC1(CC1)NC(=O)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)C=4C=CC(=CC4)F	CHEMBL2070936	4.5		None	pIC50	inactive	other	6783
CC=1C=CC(=CC1)OC(=O)N(CC(=O)O)CC=2C=CC=C(C2)OCC=3N=C(OC3C)C=4C=CC(=CC4)F	CHEMBL1089164	4.42		None	pIC50	inactive	other	6784
CC=1N=NC=2SC(=C(C2C1C)N)C(=O)NCC=3C=CC(=CC3)C=4C=CC=NC4F	CHEMBL4091821	3.88		None	pIC50	inactive	other	6785
O=C(CN1C(=C(C=2C=CC=CC2S1(=O)=O)O)C(=O)C=3C=CC=CC3)C=4C=CC=CC4	CHEMBL600686	3.4		None	pIC50	inactive	other	6786
O=C1COC=2C=CC(=NC2N1)CNC3CCN(CC3)CCN4C(=O)COC5=C4C=C(C=C5)C6=CC=CO6	CHEMBL1824045	5.89		None	pIC50	intermediate	other	6787
CC1=CC(=C(N1C=2C=CC(=CC2)F)C)C(=O)OCC(=O)N	CHEMBL549220	3.88		0	pIC50	inactive	other	6788
CS(=O)(=O)C=1C=CC2=C(C1)N(C(=O)CO2)CCN3CCC(CC3)NCC=4C=CC5=C(N4)NC(=O)CO5	CHEMBL1824036	4.29		None	pIC50	inactive	other	6789
O=C(O)C=1C=CC=CC1OC=2N=CC(=CC2NS(=O)(=O)C=3C=CC(=C(C3)Cl)Cl)Cl	CHEMBL1171008	3.9		None	pIC50	inactive	other	6790
NC(=O)C=1C=CC=C(C1)C[C@H]2C[C@@H]3CC[C@H](C2)N3CC=4C=CC=CC4	CHEMBL1223953	6.6		None	pIC50	active	other	6791
COCCCC=1C=C(C=C(C1)OCCOC)CN(C(=O)[C@H]2CNCC[C@@H]2C=3C=CC=NC3)C4CC4	CHEMBL1795902	3.94		None	pKi	inactive	other	6792
COC=1C=C(C=CC1C=2C=CC=C(C2)CNC3CCCC3)F	CHEMBL1779004	5.67		CHO-K1	pIC50	intermediate	other	6793
COC=1C=C(C=CC1C=2C=NC=C(C2)NCC=3C=CC=CC3)F	CHEMBL1779010	5.28		CHO-K1	pIC50	intermediate	other	6794
COC=1C=CC=C(C1N2CCC[C@H](C2)N)/C=C/3\SC(=O)NC3=O	CHEMBL2048868	3.92		None	pIC50	inactive	other	6795
COCCCC=1C=C(C=C(C1)OCCOC)CN(C(=O)[C@H]2CNCC[C@@]23OC(=O)CC4=C3C=CC=C4)C5CC5	CHEMBL1923110	4.37		None	pKi	inactive	other	6796
O=C([C@H]1CNCC[C@@]12OCC3=C2C=C(C(=C3)F)F)N(CC=4C=CN=C5C4C=CC=C5)C6CC6	CHEMBL1923124	4.26		None	pKi	inactive	other	6797
O=C1COC=2C=CC(=NC2N1)CNC3CCN(CC3)CCN4C(=O)COC5=C4C=C(C=C5)[N+](=O)[O-]	CHEMBL1824037	4.61		None	pIC50	intermediate	other	6798
O=C([C@H]1CNCC[C@@]12OCC3=C2C=C(C(=C3)F)F)N(CC=4C=CC=C5C4N=CC=C5)C6CC6	CHEMBL1923125	4.54		None	pKi	inactive	other	6799
COC=1C=C2N=NC(=C(C2=CC1N3CCN(CC3)C(=O)[C@@H](C)O)NC=4C=CC(=CC4F)C)C(=O)N	CHEMBL2409408	3.92		None	pIC50	inactive	other	6800
COC=1C=C(C=CC1NC=2N=CC(=C(N2)C3=CN=C4N3C=CC=C4)Cl)N5CCN(CC5)C(=O)CN	CHEMBL1809072	4.8		None	pIC50	intermediate	other	6801
FC(F)(F)C=1C=C(N=C(N1)NCC=2C=CC=CN2)NC=3C=CC=CC3	CHEMBL594979	4.4		None	pIC50	inactive	other	6802
FC(F)(F)C=1C=C(N=C(N1)NCC=2C=CC3=C(C2)OCO3)NC=4C=CN=CC4	CHEMBL607259	3.87		None	pIC50	inactive	other	6803
COC=1C=CC(=CC1NC=2N=CC(=C(N2)C3=CN=C4N3C=CC=C4)Cl)N5CCN(CC5)C(=O)C	CHEMBL1809076	5.37		None	pIC50	intermediate	other	6804
N[C@H](C(=O)N1CCCC1)[C@H]2CC[C@@H](CC2)NS(=O)(=O)C=3C=CC(=CC3)NS(=O)(=O)CC(F)(F)F	CHEMBL497992	3.4		None	pKi	inactive	other	6805
CCCCOC(=O)C=1C=CC=CC1C(=O)OCC=2C=CC=CC2	CHEMBL1450327	4.6		None	potency	inactive	other	6806
CC=1C=CC(=CC1C2=CC=3C=NN(C3N(C2=O)C)C=4C(=CC=CC4F)F)C(=O)NC5CC5	CHEMBL1089865	4.44		None	pIC50	inactive	other	6807
C=1C=CC2=C(C1)[IH]C=3C2=CC=CC3	CHEMBL1357894	4.45		None	potency	inactive	other	6808
O=C1C=CC(=O)C=C1	CHEMBL8320	4.3		None	potency	inactive	other	6809
O=C(NC=1C=C(C=C(C1)C(=O)NC=2C=CC(=CC2S(=O)(=O)O)S(=O)(=O)O)C(=O)NC=3C=CC(=CC3S(=O)(=O)O)S(=O)(=O)O)NC=4C=C(C=C(C4)C(=O)NC=5C=CC(=CC5S(=O)(=O)O)S(=O)(=O)O)C(=O)NC=6C=CC(=CC6S(=O)(=O)O)S(=O)(=O)O	CHEMBL1253351	4.45		None	potency	inactive	other	6810
CCN(CC)C(=O)N[C@@H]1C[C@@H]2C=3C=CC=C4C3C(=CN4)C[C@H]2N(C1)C	CHEMBL1480516	4.6		None	potency	inactive	other	6811
CCCN1CC[C@H]2[C@@H]1CCC3=C2C=C(C=C3)O	CHEMBL1256854	4.45		None	potency	inactive	other	6812
COC=1C=CC(=CC1)NC(=O)/C=C/C=2C=CC(=CC2)Cl	CHEMBL1367076	4.6		None	potency	inactive	other	6813
CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@@]43C)C	CHEMBL103	4.3	progesterone	None	potency	inactive	other	6814
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C	CHEMBL1478	4.3		None	potency	inactive	other	6815
BrC=1C=CC=CC1C=2C=CC=CC2	CHEMBL1462584	4.55		None	potency	inactive	other	6816
C=1C=CC(=CC1)/N=N/NC=2C=CC=CC2	CHEMBL573540	4.4		None	potency	inactive	other	6817
CC(C)(C=O)CC=1C=C(C(=C(C1)C(C)(C)C)O)C(C)(C)C	CHEMBL1256746	4.45		None	potency	inactive	other	6818
N#CC=1C=CC=CC1CN2C(=NC=3C(=CNC3C2=O)Br)N4CCC[C@H](C4)N	CHEMBL2023067	2.92		None	pIC50	inactive	other	6819
CS(=O)(=O)CC=1C=C(N=C(N1)C=2C=CC(=CC2)NS(=O)(=O)C)N3CCOCC3	CHEMBL2030449	3.94		None	pIC50	inactive	other	6820
CS(=O)(=O)CC=1C=C(N=C(N1)C=2C=CC=3NC=NC3C2)N4CCOCC4	CHEMBL2030445	3.89		None	pIC50	inactive	other	6821
CS(=O)(=O)CC=1C=C(N=C(N1)C=2C=CC=3NC=CC3C2)N4CCOCC4	CHEMBL2030436	3.89		None	pIC50	inactive	other	6822
O=S(=O)(CC=1C=C(N=C(N1)C=2C=CC=CN2)N3CCOCC3)C=4C=CC=CC4	CHEMBL1312643	3.89		None	pIC50	inactive	other	6823
COCCCN(C)S(=O)(=O)NC=1C=CC=2C=CC=3N=CC(=CC3C(=O)C2C1)C=4C=NN(C4)C	CHEMBL1802913	3.92		None	pIC50	inactive	other	6824
CN([C@H]1CCOC1)S(=O)(=O)NC=2C=CC=3C=CC=4N=CC(=CC4C(=O)C3C2)C=5C=NN(C5)C	CHEMBL1802914	3.92		None	pIC50	inactive	other	6825
COC=1C=CC(=CC1)CN2C(=NC3=C2C=CC=C3)N4CC[C@H](C4)N(C)C	CHEMBL1087367	6.31		None	pIC50	active	other	6826
CN(C)CCCOC=1C=CC(=CN1)C=2C=CC=3N=CC4=C(C3C2)N(C(=O)N4C)[C@H]5CCCOC5	CHEMBL3890490	4.57		None	pIC50	inactive	other	6827
CC1COC=2C(=C(C=C3C2N1C=C(C3=O)C(=O)O)F)N4CCN(CC4)C	CHEMBL4	2.85	ofloxacin	None	pIC50	inactive	other	6828
CC=1ON=C(C1NC(=O)OCC=2C(=CC=CC2Cl)F)C=3C(=CC=CC3Cl)Cl	CHEMBL1797387	3.98		None	pIC50	inactive	other	6829
COCCCC=1C=CC(=C(C1)CN(C(=O)[C@H]2CNCC[C@@H]2C=3C=CN(C(=O)C3)C)C4CC4)Cl	CHEMBL1795910	4.55		None	pKi	inactive	other	6830
CCN1N=NC2=C1C=CC(=C2C)[C@@H](CC(=O)O)C=3C=CC4=C(C3)CN(CC4)C(=O)C=5C(=C(C=C(C5C)C)C)C	CHEMBL4643134	3.92		None	pIC50	inactive	other	6831
COC=1C=CC2=C3C1O[C@@H]4[C@@]35[C@@H](C=C[C@@H]4O)[C@@H](C2)N(CC5)C	CHEMBL485	3.52	codeine	None	pIC50	inactive	other	6832
COC=1C=NC=C(C1)C=2C=C(N=C(N2)N3N=C(C=C3C)C)NC(=O)C	CHEMBL458242	4.62		None	pIC50	intermediate	other	6833
CC=1C(=CC=CC1C(=O)N(CC(C)C)[C@H]2CCNC2)Cl	CHEMBL1078162	4.28		None	pIC50	inactive	other	6834
CC1(CC(CCO1)CN2CCC(CC2)(F)CNC(=O)C=3C=C(C=C(C3)Cl)Cl)C	CHEMBL529445	5.08		None	pIC50	intermediate	other	6835
OCC(C=1C=CC=CC1)N2CCOCC2	CHEMBL1090791	3.62		None	pIC50	inactive	other	6836
CC(C)(C)CCN1CCC(CC1)CNC(=O)C=2C=C(C=C(C2)Cl)Cl	CHEMBL488468	5.71		None	pIC50	intermediate	other	6837
CN(C)C(C=1C=CC=CC1)C(O)(C=2C=CC=NC2)C=3C=CC=NC3	CHEMBL1090817	3.62		None	pIC50	inactive	other	6838
CN1CC[C@]23C=4C5=CC=C(C4O[C@H]2[C@H](C=C[C@H]3[C@H]1C5)O)O	CHEMBL70	3	morphine	None	pIC50	inactive	other	6839
CC(C)[C@H](OC=1C=CC(=CC1)CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)CC=3C=C(C=CC3F)F)C(=O)O	CHEMBL445949	4.12		None	pIC50	inactive	other	6840
C[C@@H]1CN(CCN1C(=O)C(=O)C2=CNC3=C2C=CC=C3)C(=O)C=4C=CC=CC4	CHEMBL567570	3.5		None	pIC50	inactive	other	6841
CC(C)N(C)[C@@H]1CC[C@@H]([C@@H](C1)CS(=O)(=O)C=2C=CC=CC2)N3CC[C@@H](C3=O)NC(=O)C=4C=CC=C(C4)C(F)(F)F	CHEMBL1091605	4.52		None	pIC50	inactive	other	6842
CC(C)N(C)[C@@H]1CC[C@@H]([C@@H](C1)CS(=O)(=O)C=2C=CC=CC2)NC(=O)CNC(=O)C=3C=CC=C(C3)C(F)(F)F	CHEMBL1091604	3.5		None	pIC50	inactive	other	6843
COC=1C=C(C=CC1C=2C=NC=C(C2)CNC(=O)C=3C=NC=CN3)F	CHEMBL1779012	5.15		CHO-K1	pIC50	intermediate	other	6844
COC=1C=CC=2C(=O)N(C(=C(C2C1)C=3C=CC=C(C3)F)C#N)CC(O)CO	CHEMBL215023	4.47		None	pIC50	inactive	other	6845
COC=1C=CC=2C(=O)N(C(=C(C2C1)C=3C=CC=CC3)C#N)C[C@H](O)CO	CHEMBL216894	3.87		None	pIC50	inactive	other	6846
COC=1C=CC=2C(=NC(=C(C2C1)C=3C=CC=CC3)C#N)C(=O)NCCO	CHEMBL214578	3.92		None	pIC50	inactive	other	6847
CCC=1C=CC=2OC(=NC2N1)N3CCN4CCC3CC4	CHEMBL598555	4.56		None	pIC50	inactive	other	6848
CCCCOC(=O)N1CCN(CC1)C(=O)[C@H](CCC(=O)O)NC(=O)C=2C=C(C=C(N2)C=3C=CC=CC3)N4CCC(CC4)C(=O)N5CCCC5	CHEMBL601906	3.45		None	pIC50	inactive	other	6849
C[C@@H]1CN(CCN1C(=O)C(=O)C2=CNC3=C2C=CC=N3)C(=O)C=4C=CC=CC4	CHEMBL442078	3.5		None	pIC50	inactive	other	6850
C[C@@H]1CN(CCN1C(=O)C(=O)C2=CNC3=C2N=CC=C3)C(=O)C=4C=CC=CC4	CHEMBL585487	3.5		None	pIC50	inactive	other	6851
CC=1C=CC(=CC1)OC(=O)N(CC(=O)O)CC=2C=CC=C(C2)OCC=3OC(=NC3C)C=4C=CC(=CC4)Cl	CHEMBL1090211	4.7		None	pIC50	intermediate	other	6852
CC(C)CNC=1N=C(N=C(C1N)N2CCOCC2)C#N	CHEMBL450061	3.4		None	pIC50	inactive	other	6853
CC=1C=CC(=CC1)OC(=O)N(CC(=O)O)CC=2C=CC=C(C2)OCC=3N=C(OC3C)C=4C=CC=C(C4)Cl	CHEMBL1092931	5.14		None	pIC50	intermediate	other	6854
O=C(NCC=1C=CN=CN1)C=2C=CC(=CC2)OC=3C=CC(=CC3)C#C[C@@]4(CN5CCC4CC5)O	CHEMBL1796298	3.7		None	pIC50	inactive	other	6855
CC1=NC=2C=CC=CC2N1C=3C=CC(=CC3)C(=O)N(C)[C@@H]4CCN(C4)C5CCC5	CHEMBL1836037	3.92		None	pIC50	inactive	other	6856
N[C@H]1CN(CC[C@@H]1C=2C=C(C(=CC2F)F)F)C=3C=CN4C=NN=C4N3	CHEMBL231294	4		None	pIC50	inactive	other	6857
CC1=CN=C(S1)NC=2C=C(N=C(N2)N[C@@H](C)C=3N=CC(=CN3)F)N4CCOCC4	CHEMBL1088030	3.89		None	pIC50	inactive	other	6858
CN(C=1C=CC(=CC1)[C@]23CNC[C@H]2C3)S(=O)(=O)C=4C=CC=CC4	CHEMBL1223599	3.6		None	pIC50	inactive	other	6859
CC(C)OC(=O)C1=CN(CC(C2=C1NC3=C2C=CC(=C3)F)(C)C)C(=O)C=4C=CC(=CC4)OCCCN5CCOCC5	CHEMBL589766	3.92		None	pIC50	inactive	other	6860
CNC[C@H](CC1CCCCC1)NC(=O)N2CCC[C@H](C2)[C@@](O)(CCCCOC)C=3C=CC=C(C3)Cl	CHEMBL496430	3.92		None	pIC50	inactive	other	6861
CC1=NOC(=C1CCC2CCN(CC2)S(=O)(=O)C[C@](C)(C[C@H](C)C=3N=CC(=CN3)F)N(O)C=O)C	CHEMBL1615187	4.19		None	pIC50	inactive	other	6862
C[C@@H]1CN(CCN1C(=O)C(=O)C2=CNC3=C2C=NC=C3)C(=O)C=4C=CC=CC4	CHEMBL585498	3.5		None	pIC50	inactive	other	6863
C=1C=CC(=NC1)NC2=NC(=CS2)C=3C=NNC3	CHEMBL1830693	4.48		None	pIC50	inactive	other	6864
C[C@H](NC=1C=CC(=C2C1C3=C(N2)C=C(C=C3)C=4C=NN(C4)C)C(=O)N)C(C)(C)C	CHEMBL1835039	4.54		None	pIC50	inactive	other	6865
COC=1C=C(C=CC1C=2C=NC=C(C2)CNC(C)C)F	CHEMBL1779008	5.18		CHO-K1	pIC50	intermediate	other	6866
COC=1C=CC(=CC1C(=O)NCCC=2C=CC(=CC2)S(=O)(=O)NC(=O)NC3CCCCC3)Cl	CHEMBL472	4.13	glibenclamide	None	pIC50	inactive	other	6867
C[C@@H](OC=1C=CC=C2C1C(=NC=N2)NC=3C=CC4=C(C3)C=NN4CC=5C=CC=CN5)C(=O)N(C)C	CHEMBL402011	4.6		None	pIC50	inactive	other	6868
CS(=O)(=O)NC=1C=CC=C(C1)CC(=O)NC2=NC(=CS2)C3=CNC4=C3C=C(C=N4)F	CHEMBL4752045	3.92		None	pIC50	inactive	other	6869
CCN1C=CC(=CC1=O)[C@H]2CCNC[C@@H]2C(=O)N(CC=3C=C(C=C(C3)OCCOC)CCCOC)C4CC4	CHEMBL1795904	3.94		None	pKi	inactive	other	6870
COC(=O)N(C)C=1C(=NC(=NC1N)N2N=C(C3=C2C=CC=C3)CC=4C=CC=CC4F)N	CHEMBL4752570	3.92		None	pIC50	inactive	other	6871
CC1(C(=O)NC2=C1C(=NC(=N2)N3N=C(C4=C3C=CC(=C4)Cl)CCC(F)(F)F)N)C	CHEMBL4758823	3.92		None	pIC50	inactive	other	6872
CC(C)(OC=1C=CC(=CC1)C=2C=NC(=C(C2)C=3C=CC(=CC3)Cl)N)C(=O)O	CHEMBL4746566	4		HEK293	pIC50	inactive	other	6873
COC=1C=C(C=CC1C=2C=C(C=CN2)CNC3CCCC3)F	CHEMBL1779006	5.41		CHO-K1	pIC50	intermediate	other	6874
N[C@H]1CN2C(=NC3=C2C=C(N=C3)C(F)(F)F)C[C@@H]1C=4C=C(C(=CC4F)F)F	CHEMBL541438	4.24		None	pIC50	inactive	other	6875
CCN(C(=O)C)C=1C=CC(=C2C1SC(=N2)NC(=O)C3=CC=NN3C)OC	CHEMBL1170367	3.4		None	pIC50	inactive	other	6876
COC1(CCOCC1)C=2C=CC(=CN2)NC(=O)C3=CC(=O)C=4C=C(C=C(C4O3)C=5C(=NN(C5C)C)C)F	CHEMBL605785	4.02		None	pIC50	inactive	other	6877
CC#CC(CC(=O)O)C=1C=CC(=CC1F)OC=2C=CC(=CC2OC(F)F)C(F)(F)F	CHEMBL1777855	4.6		None	pIC50	inactive	other	6878
CC[C@H]1OC(=O)[C@@H]([C@H]([C@@H]([C@H]([C@](C[C@H]([C@@H]([C@@H]([C@H]([C@]1(C)O)O)C)OCC(=O)NC)C)(C)O)O[C@@H]2O[C@@H](C[C@@H]([C@H]2O)N(C)C(C)C)C)C)O[C@H]3C[C@@](C[C@@H](O3)C)(C)OC)C	CHEMBL1778052	4.52		None	pIC50	inactive	other	6879
C[C@H]1CN(C[C@H](N1)C)CC=2C=CC(=CC2)N3C=CN=C3C(=O)N4CCC(CC4)NC=5C=CC=C(C5)F	CHEMBL480219	4		None	pIC50	inactive	other	6880
COCCCC=1C=C(C=C(C1)OCCOC)CN(C(=O)[C@H]2CNCC[C@@H]2C=3C=CN(C(=O)C3)C)C4CC4	CHEMBL1795903	3.94		None	pKi	inactive	other	6881
O=C1OCC2=C1C=CC(=C2)CCC3CCN(CC3)C(=O)CC=4C=CC(=NC4)N5C=NN=N5	CHEMBL3792423	5.7		None	pIC50	intermediate	other	6882
CN(C)C(=O)N1CC(=C[C@H]1C=2C=CC=C(C2)O)C=3C=C(C=CC3F)F	CHEMBL381533	4.48		HEK293	pIC50	inactive	other	6883
O=C1OCC2=C1C=CC(=C2)CCN3CCN(CC3)C(=O)CC=4C=CC(=NC4)N5C=NN=N5	CHEMBL3794155	5.35		None	pIC50	intermediate	other	6884
CC#CC(CC(=O)O)C=1C=CC(=CC1)OC=2C=CC(=CC2OC(F)F)C(F)(F)F	CHEMBL1777861	3.62		None	pIC50	inactive	other	6885
O=C1COC=2C=CC(=NC2N1)CNC3CCN(CC3)CCN4C(=O)COC5=C4C=C(C=C5)OC(F)(F)F	CHEMBL1824039	5.85		None	pIC50	intermediate	other	6886
O=C1COC=2C=CC(=NC2N1)CNC3CCN(CC3)CCN4C(=O)COC5=C4C=C(C=C5)Cl	CHEMBL1824042	5.52		None	pIC50	intermediate	other	6887
