kekuleSmiles	Molecule ChEMBL ID	pAct(norm)	DrugName	Assay Cell Type	Obs	ActivityFilter	Type	nre
C[C@H]1C[C@H]2CSC(=N[C@]2(CO1)C3=CC=CS3)N	CHEMBL4204215	3.4		None	pIC50	inactive	patch	4222
COC(=O)C1(CCN(CC1)CC=2C=CC=CC2OC)CNC(=O)C=3C=C(C=C(C3)Cl)Cl	CHEMBL1836247	6.8		None	pIC50	active	patch	4223
O=C1C=CC=2N=CC(=C3C2N1C[C@@]3(O)CC45CCC(CC4)(CO5)NCC=6C=C7C(=CN6)OCCS7(=O)=O)F	CHEMBL3425817	3.62		CHO	pIC50	inactive	patch	4224
COC(=O)C1(CCN(CC1)CC=2C=CC=C(C2)C(F)(F)F)CNC(=O)C=3C=C(C=C(C3)Cl)Cl	CHEMBL1836251	6.05		None	pIC50	active	patch	4225
COC(=O)C1(CCN(CC1)CC2=CC=3C=CC=CC3OC2(C)C)CNC(=O)C=4C=C(C=C(C4)Cl)Cl	CHEMBL1836253	4.86		None	pIC50	intermediate	patch	4226
COC=1C=CC=2N=CC(=C(C2N1)C(=O)CC34CCC(CC3)(CO4)NCC=5C=CC6=C(N5)NC(=O)CO6)F	CHEMBL3754258	5.43		CHO	pIC50	intermediate	patch	4227
CC1COC=2C=C(N=CC2O1)CNC34CCC(CC3)(OC4)C[C@@]5(CN6C(=O)C=CC7=C6C5=C(C=N7)F)O	CHEMBL3425811	3.62		CHO	pIC50	inactive	patch	4228
O=C1COC=2C=CC(=NC2N1)CNC34CCC(CC3)(OC4)CCC=5C(=CN=C6C5N=C(C=C6)OCCO)F	CHEMBL3605120	5.54		CHO	pIC50	intermediate	patch	4229
O=C(C=1C=CC(=CC1)C[C@@H]2CC[C@@H](N2)[C@H](O)C=3C=CC=CC3)N4C[C@H]5[C@@H](C4)[C@@H]5C6=NN=CO6	CHEMBL3747356	4.26		None	pIC50	inactive	patch	4230
O=C(/C=C/C=1C=CC(=C(C1)F)CN2CCCC(C2)C3=CNC4=C3C=CC=C4)NO	CHEMBL1093051	4.82		CHO	pIC50	intermediate	patch	4231
CCC1=NN=C(O1)[C@@H]2[C@@H]3[C@H]2CN(C3)C(=O)C=4C=CC(=CC4)C[C@@H]5CC[C@@H](N5)[C@H](O)C=6C=CC=CC6	CHEMBL3747455	4.44		None	pIC50	inactive	patch	4232
O=C(CCN1CCN(CC1)C(=O)OCC=2C=C(C=C(C2)Cl)Cl)C=3C=CC=4NC(=O)OC4C3	CHEMBL3186509	6.32		HEK293	pIC50	active	patch	4233
COC=1C=CC=CC1[C@]23CO[C@H](C[C@H]2CSC(=N3)N)C	CHEMBL4209354	4.07		None	pIC50	inactive	patch	4234
C[C@H]1C[C@H]2CSC(=N[C@]2(CO1)C=3C=CSC3)N	CHEMBL4203347	4.4		None	pIC50	inactive	patch	4235
COC=1C=CC(=NC1)C(=O)NC2=CSC(=N2)[C@]34CO[C@H](C[C@H]3CSC(=N4)N)C	CHEMBL3922902	4.88		None	pIC50	intermediate	patch	4236
C[C@H]1C[C@H]2CSC(=N[C@]2(CO1)C3=NC(=CS3)NC(=O)C=4C=NC(=CN4)OC(F)F)N	CHEMBL4204163	4.63		None	pIC50	intermediate	patch	4237
O=C(C=1C=CC(=CC1)C2=CC=CS2)N3CCN4C(=NN=C4C5=CSC(=N5)C(F)(F)F)C3	CHEMBL3908229	3.92		0	pIC50	inactive	patch	4238
COC=1C=NC(=C(C1)C(O)(CCN(C)C)C(C=2C=C3C=C(C=CC3=NC2OC)Br)C=4C=CC=C(C4F)OC)OC	CHEMBL4514254	5.54		None	pIC50	intermediate	patch	4239
O=C1COC=2C=NC(=CC2N1)CNC34CCC(CC3)(OC4)C[C@@]5(CN6C(=O)C=CC7=C6C5=C(C=N7)F)O	CHEMBL3425806	4.52		CHO	pIC50	inactive	patch	4240
CN=[S+](C)([O-])C=1C=CC(=CC1)NC=2N=CC(=C(N2)N[C@@H]3CCC[C@H]3N(C)C)C(F)(F)F	CHEMBL2029180	4.69		None	pIC50	intermediate	patch	4241
CC(C)(C)OC(=O)N1CCC(CC1)C(=O)NCCCNC2=NC=3C=CC=CC3N2	CHEMBL3581790	3.7		None	pIC50	inactive	patch	4242
C[C@H]1C[C@H]2CSC(=N[C@]2(CO1)C3=NC(=CS3)NC(=O)C=4C=CN(N4)C(F)F)N	CHEMBL4215837	5.03		None	pIC50	intermediate	patch	4243
CCC[C@@H]1C[C@@H](CC[C@@H]1N2CC[C@@H](C2=O)NC=3N=CN=C4C3C=C(C=C4)C(F)(F)F)N(C)C(C)C	CHEMBL3577945	5.74		HEK293	pIC50	intermediate	patch	4244
NC(=O)C=1N=NC(=NC1NC=2C=CC=C3C2NC=C3)N[C@@H]4CCCC[C@@H]4N	CHEMBL3416026	4.57		CHO	pIC50	inactive	patch	4245
N[C@H]1COCC[C@H]1NC=2C=C3C=CNC(=O)C3=C(N2)NC=4C=CC=C5C4NC=C5	CHEMBL3262624	4.6		CHO	pIC50	inactive	patch	4246
NC(=O)C=1C=NC(=NC1NC=2C=CC=C3C2NC=C3)N[C@@H]4CCCC[C@@H]4N	CHEMBL3416028	3.92		CHO	pIC50	inactive	patch	4247
COC=1C=C2C(=CC1NC=3N=CC(=C(N3)NC=4C=CC=CC4S(=O)(=O)C(C)C)Cl)CC/C(=N\N5CCN(CC5)C)/C2(C)C	CHEMBL3785774	4.62		None	pIC50	intermediate	patch	4248
COC=1C=CC=2N=CC=C(C2C1)CC[C@H]3OC[C@@H](CO3)NCC=4C=CC(=CC4)Cl	CHEMBL4228182	5.7		None	pIC50	intermediate	patch	4249
CCCCN1CCCC[C@H]1C(=O)NC=2C(=CC=CC2C)C	CHEMBL1200749	4.89	levobupivacaine	CHO	pIC50	intermediate	patch	4250
COC=1C=CC(=C(C1)C)NC(=O)N2CCN([C@H](C2)C)C=3N=C(N=C4C3C=NS4)N	CHEMBL4203566	5.1		None	pIC50	intermediate	patch	4251
CN1C(=NN=C1C=2C=NC=CN2)SCCCN3CC4CCN(C4C3)C=5C(=CC=CC5F)F	CHEMBL3775771	5.6		HEK293	pIC50	intermediate	patch	4252
O=C(C=1C=CC=CN1)[C@]23CC=4C=NN(C4C=C2CCN(C3)S(=O)(=O)C=5C=CC(=CC5)C(F)(F)F)C=6C=CC(=CC6)F	CHEMBL3734774	5.3		None	pIC50	intermediate	patch	4253
CCN(CC)CC=1C=CC(=CC1F)C=2C=CC3=NC=C(N3N2)C=4C=CC(=CC4)S(=O)(=O)C	CHEMBL4442584	5.28		CHO	pIC50	intermediate	patch	4254
CS(=O)(=O)C=1C=CC=C(C1)C=2C=CC3=NC=C(N3N2)C=4C=CC=C(C4)S(=O)(=O)C	CHEMBL4558874	5.63		CHO	pIC50	intermediate	patch	4255
COC=1C=CC(=CC1)C2=NN=C(O2)C(=O)N3CC(C3)OC=4C=CC(=CN4)CN(C)C	CHEMBL3787492	3.88		None	pIC50	inactive	patch	4256
CN(CC=1C=CC(=CC1)F)C=2C=C(N=CN2)C(=O)NC3=NN=CS3	CHEMBL4101551	5.38		None	pIC50	intermediate	patch	4257
COC=1C=CC(=C(C1)C)NC(=O)N2CCN([C@H](C2)C)C=3N=C(N=C4C3N=CN4C)N	CHEMBL4209793	3.92		None	pIC50	inactive	patch	4258
CC1(NC(=O)N(C1=O)CC(=O)C=2C=CC(=CC2O)F)C=3C=CC(=CC3)S(=O)(=O)N	CHEMBL4554896	3.7		None	pIC50	inactive	patch	4259
O=C1[C@@H](CCN1CC=2C=CC(=CC2)F)N3CCC(CC3)C=4C=CC(=CC4)O	CHEMBL4111330	6.21		HEK293	pIC50	active	patch	4260
CC=1C=CC(=CC1)CN2CC[C@H](C2=O)N3CCC(CC3)C=4C=CC(=CC4)O	CHEMBL4115628	6.4		HEK293	pIC50	active	patch	4261
CCN(CC(=O)O)CC(=O)N1CCC[C@H]1C2=CC(=C(S2)C)C(=O)NC3=NC=C(S3)F	CHEMBL4283796	2.92		HEK293	pIC50	inactive	patch	4262
CC=1C=CC(=CC1)CN2CC[C@H](C2=O)N3CC[C@H]([C@@H](C3)F)C=4C=CC(=CC4)O	CHEMBL3892956	4.55		HEK293	pIC50	inactive	patch	4263
C[C@@]1(CC[C@@H](CC1)NC=2C=CC3=NC=C(N3N2)C=4C=CC=C(C4)OC(F)(F)F)O	CHEMBL3895053	4.59		None	pIC50	inactive	patch	4264
CC1=NN(C(=C1NC=2N=CC(=C(N2)C=3C=NN4C3C=CC=C4)Cl)C)C5CCN(CC5)C(=O)CN	CHEMBL3823154	3.88		CHO-K1	pIC50	inactive	patch	4265
CC1(CCN2C=C(N=C2O1)[N+](=O)[O-])COC=3C=CC(=CC3)OC(F)(F)F	CHEMBL4066553	5.42		None	pIC50	intermediate	patch	4266
COC[C@H](N)CNC=1C=NC(=C(C1)NC=2C=C(C=C(N2)C)C)C(=O)N	CHEMBL3415588	5.8		kidney	pIC50	intermediate	patch	4267
NC(=O)C=1C=CC(=C2C1NC(=C2)C=3C=CC(=CC3)Cl)N[C@H]4CCCNC4	CHEMBL4105353	5.39		None	pIC50	intermediate	patch	4268
CC=1C=CC(=CC1)CN2CC[C@H](C2=O)N3CCC(C(C3)(F)F)C=4C=CC(=CC4)O	CHEMBL4168402	3.92		HEK293	pIC50	inactive	patch	4269
CCOC(=O)C1=C(NC(=NC1C=2C=CC(=CC2Br)F)C3=NC=CS3)CNC(CC=4C=CC=CC4)C(=O)O	CHEMBL4103771	5.06		HEK293	pIC50	intermediate	patch	4270
CCOC(=O)C1=C(NC(=NC1C=2C=CC(=CC2Br)F)C3=NC=CS3)CN4CCOCC4	CHEMBL3742114	6.07		HEK293	pIC50	active	patch	4271
NC(=O)C=1C=NC(=C2C1SC(=C2)C=3C=CC=CC3)N[C@H]4CCCNC4	CHEMBL1287920	4.71		None	pIC50	intermediate	patch	4272
O=C(NC1CCC=2C=CC=CC2CC1)N3CCC(CC3)C4=NC(=NO4)C=5C=CC=CN5	CHEMBL562926	4.6		None	pIC50	inactive	patch	4273
NCC1=NC=C(S1)S(=O)(=O)C=2C=CC=3C=CC=CC3C2	CHEMBL4457629	4.29		None	pIC50	inactive	patch	4274
CC=1C(=CC=C2C1COC2=O)[C@@H](O)CN3CCC4(CC3)CCN(C4=O)C=5C=CN=CC5	CHEMBL4092262	4.71		HEK293	pIC50	intermediate	patch	4275
O=C(NC1CC1C=2C=CC=CC2)N3CCC(CC3)N4C=CC=N4	CHEMBL559101	3.92		None	pIC50	inactive	patch	4276
COCCCN1C[C@H]2[C@@H]([C@H]2C1)CNC(=O)C=3N=C(N4C3C=CC=C4)C(C)C	CHEMBL3740472	5.29		HEK293	pIC50	intermediate	patch	4277
O=C(NC1CC1C=2C=CC=CC2)N3CCC(CC3)C=4N=CON4	CHEMBL561259	3.92		None	pIC50	inactive	patch	4278
CCC1=C(NC2=C1/C(=N/NC(=O)NC=3C=CC=CC3)/CCC2)C	CHEMBL217133	4.68		HEK293	pIC50	intermediate	patch	4279
O=C(NC1CC1C=2C=CC=CC2)N3CCC(CC3)N4C=CN=N4	CHEMBL564975	3.92		None	pIC50	inactive	patch	4280
C[C@H](OC=1C=C2C=C(C=CC2=NC1N)F)C=3NC(=O)C=CC3N4C=CC=N4	CHEMBL4650304	4.37		None	pIC50	inactive	patch	4281
CCOC=1C=C(C=C(N1)OCC)[C@H](C=2C=C3C=C(C=CC3=CC2OC)C#N)[C@@](O)(CCN(C)C)C=4C=CC=C5C4OC=C5	CHEMBL4225190	5.48		None	pIC50	intermediate	patch	4282
O=[N+]([O-])C1=CN2C(=N1)O[C@H](CC2)COC=3C=CC(=NC3)C=4C=CC(=CC4)F	CHEMBL4069220	3.92		None	pIC50	inactive	patch	4283
O=C(NCCC1=CC(=NO1)C(=O)NO)C=2C=CC(=C(C2)Cl)Cl	CHEMBL4469488	3.92		HEK293	pIC50	inactive	patch	4284
CCCOC=1SC(=C(C1Br)C)C(=O)N2CCC(CC2)C=3C=CC=C(C3)CN	CHEMBL1951453	6		None	pIC50	active	patch	4285
CC1(CC2(CCN(CC2)C(=O)C=3C=CC(=CC3)C[C@@H]4CC[C@@H](N4)[C@H](O)C=5C=CC=CC5)C(=O)O1)C	CHEMBL3746280	4.51		None	pIC50	inactive	patch	4286
CC(C)(C)OC=1C=CC(=CC1C(=O)N2CC3=CN(N=C3C2)C=4C=CC=CC4F)S(=O)(=O)C	CHEMBL4216391	5.09		CHO	pIC50	intermediate	patch	4287
NC(=O)C=1C=NC(=C2C1SC(=C2)C=3C=CC=CC3)N[C@H]4CCCN[C@@H]4CCO	CHEMBL4066399	3.9		None	pIC50	inactive	patch	4288
COC=1C=C2C=CC(=CC2=CC1[C@@H](C=3C=CC=C(C3)F)[C@@](O)(CCN(C)C)C=4C=CC=C5C4OC=C5)C#N	CHEMBL4229114	6.22		None	pIC50	active	patch	4289
CCOC(=O)C1=C(NC(=N[C@@H]1C=2C=CC(=CC2Cl)Cl)C3=NC=CS3)CN4CCOC[C@@H]4C(=O)O	CHEMBL4061904	3.92		HEK293	pIC50	inactive	patch	4290
O=C1C=C(C=NN1)C=2C=CC(=CC2)OC3CCN(CC3)C4CCC4	CHEMBL1945844	5.7		None	pIC50	intermediate	patch	4291
NC(=O)C=1C=NC(=C2C1C=C(S2)C=3C=CC=C(C3)F)N[C@H]4CCCNC4	CHEMBL4083348	3.9		None	pIC50	inactive	patch	4292
CONC(=O)N(CC=1C=CSC1)C2CCN(CC2)[C@H](C)CCNC(=O)C=3C(=CC(=NC3C)C(=O)NC(C)C)C	CHEMBL2164208	4.48		CHO	pIC50	inactive	patch	4293
CC(C)CC=1C=CC=2N=CC=CC2C1NS(=O)(=O)C=3C=CC(=CC3)CCCN4CCN5CCC[C@@H]5C4	CHEMBL4242822	5.89		None	pIC50	intermediate	patch	4294
CC(C)CC=1C=CC2=NN(C=C2C1NS(=O)(=O)C=3C=CC(=CC3)CCCOC[C@H]4COCCN4C)C	CHEMBL4247729	5.51		None	pIC50	intermediate	patch	4295
O=C1C(=C(C1=O)NC=2C=CC(=CC2)N3CCSCC3)NCC=4C=CC=CN4	CHEMBL4785407	3.92		HEK293	pIC50	inactive	patch	4296
COC=1C=CC(=CC1OC)CCN(C)CCCC(C#N)(C=2C=CC(=C(C2)OC)OC)C(C)C	CHEMBL6966	6.49	verapamil	CHO	pIC50	active	patch	4297
CC=1C=C(N(C(=O)C1)O)C2CCCCC2	CHEMBL242580	3.8	ciclopirox	CHO	pIC50	inactive	patch	4298
C[C@@H](O)C1=NC=2C=NC=3NC=CC3C2N1[C@H]4CC[C@H](C4)NCC(F)(F)F	CHEMBL2385096	3.4		HEK293	pIC50	inactive	patch	4299
CC(OC(=O)N1C[C@H]2[C@@H]([C@H]2C1)CNC(=O)C=3C=CC=4NC(=O)OC4C3)C=5C=C(C=C(C5)Cl)Cl	CHEMBL4164658	5.07		HEK293	pIC50	intermediate	patch	4300
CC=1C=CC=NC1N2N=C(C(=CC2=O)C=3C=CC(=CC3)OC4CCN(CC4)C5CCC5)C	CHEMBL1945850	3.92		None	pIC50	inactive	patch	4301
COC=1C=CC=2N=CC=C(C2C1)[C@@H](O)CC[C@@H]3CCN(C[C@@H]3C(=O)O)C4CC(C4)C=5C=C(C=C(C5)F)F	CHEMBL2382364	5.14		HEK293	pIC50	intermediate	patch	4302
COC=1C=CC=2N=CC=C(C2C1)[C@@H](O)CC[C@@H]3CCN(C[C@@H]3C(=O)O)C4CC(C4)C=5C=C(C=CC5F)F	CHEMBL2382345	5		HEK293	pIC50	intermediate	patch	4303
COC=1C=CC=2N=CC=C(C2C1)[C@@H](O)CC[C@@H]3CCN(C[C@@H]3C(=O)O)C4CC(C4)C=5C=CC=C(C5)F	CHEMBL2382342	4.99		HEK293	pIC50	intermediate	patch	4304
CC=1C=CC(=CC1C(F)(F)F)CCN2CC[C@@H](C2)CNC(=O)C3=CC(=NO3)C(C)C	CHEMBL4461512	5.72		None	pIC50	intermediate	patch	4305
CC(CC#N)N1C(=O)C=2C=CC=CC2C1C(=O)NCC=3C=CC(=CC3)OC(F)(F)F	CHEMBL2164380	4.51		CHO-K1	pIC50	inactive	patch	4306
CCCCCOC=1C=CC=C(C1)CCNCC(=O)N(C)C	CHEMBL4280095	5.74		None	pIC50	intermediate	patch	4307
CN(C)C(=O)CNCCC=1C=CC=C(C1)OCCCC(F)(F)CF	CHEMBL4575754	4.82		None	pIC50	intermediate	patch	4308
CN(C)C(=O)CNCCC=1C=CC=C(C1)OCCCC(F)(F)F	CHEMBL4463136	4.74		None	pIC50	intermediate	patch	4309
ClC=1C=CC(=CC1)CCCOCCCN2CCCCC2	CHEMBL462605	5.77	pitolisant	CHO	pIC50	intermediate	patch	4310
C[C@](O)(CS(=O)(=O)C=1C=CC(=CC1)F)C(=O)NC=2C=CC(=C(C2)C(F)(F)F)C#N	CHEMBL63560	4	bicalutamide	CHO	pIC50	inactive	patch	4311
CS(=O)(=O)C=1C=C(C=C(C1)S(=O)(=O)C2=CC=C(S2)CN)C=3C=CC=CC3	CHEMBL4441173	4.6		None	pIC50	inactive	patch	4312
CC=1C=CC(=CC1)C=2C=C(C=C(C2)S(=O)(=O)C3=CC=C(S3)CN)S(=O)(=O)C	CHEMBL4564517	5.34		None	pIC50	intermediate	patch	4313
COC=1C=CC(=CC1F)CN(CC(=O)N2CCC(CC2)N)C=3C=CC(=CC3)C#N	CHEMBL4079933	4		None	pIC50	inactive	patch	4314
COC(=O)C1=C(NC(=C(C1C=2C=CC=C(C2)[N+](=O)[O-])C(=O)NC[C@H]3CCN(C3)CCC=4C=CC(=C(C4)Cl)Cl)C)C	CHEMBL4459378	6.19		None	pIC50	active	patch	4315
CC(O)(COC=1C=CC=CC1C(F)(F)F)C(=O)NC=2C=CC(=CC2)S(F)(F)(F)(F)F	CHEMBL4581912	4		CHO	pIC50	inactive	patch	4316
CC(C)(C)S(=O)(=O)C=1C=CC=2N=CC=C(C2C1)NC3=NNC4=C3C=C(C=N4)F	CHEMBL4278565	4.92		CHO	pIC50	intermediate	patch	4317
COCCOC=1C=C2N=CC=C(C2=CC1S(=O)(=O)C(C)(C)C)NC3=NNC(=C3C)C	CHEMBL4292228	4.52		CHO	pIC50	inactive	patch	4318
CNC(=O)C=1C=C(C=CN1)OC=2C=CC=3N=C(SC3C2)NC(=O)C=4C=C(C=C(C4)C(F)(F)F)C(F)(F)F	CHEMBL3799621	4.32		None	pIC50	inactive	patch	4319
CC(C)(C)OC(=O)N1C2=C(C3=C1C=CC=C3)C[C@H]4C(=O)N5C[C@H](C[C@H]5[C@@H]2N4C(=O)CC6CCC(CC6)(F)F)CC(=O)O	CHEMBL4588734	3.92		None	pIC50	inactive	patch	4320
O=C(CC(O)(C(F)(F)F)C(F)(F)F)N[C@@](CC=1C=CC=CC1)(C=2C=C(C=C(C2)C(F)(F)F)F)C=3C=CC(=CN3)Cl	CHEMBL4436115	4.66		HEK293	pIC50	intermediate	patch	4321
CNC(C(=O)N[C@](CC=1C=CC=CC1)(C=2C=CC(=CC2)F)C=3C=C(C=C(C3)C(F)(F)F)F)C(O)(C(F)(F)F)C(F)(F)F	CHEMBL4545593	4.89		HEK293	pIC50	intermediate	patch	4322
CN(C)C(C(=O)N[C@](CC=1C=CC=CC1)(C=2C=CC(=CC2)F)C=3C=C(C=C(C3)C(F)(F)F)F)C(O)(C(F)(F)F)C(F)(F)F	CHEMBL4468680	4.8		HEK293	pIC50	intermediate	patch	4323
CC(C)OC=1C=C(C=CC1F)[C@@](CC=2C=CC=CC2)(NC(=O)C(O)C(O)(C(F)(F)F)C(F)(F)F)C=3C=C(C=C(C3)OC(F)(F)C(F)F)F	CHEMBL4439823	4.96		HEK293	pIC50	intermediate	patch	4324
CC(C)(C)S(=O)(=O)C=1C=C2C(=NC=NC2=CC1OCCOP(=O)(O)O)NC=3C=CC=4SC=NC4C3	CHEMBL4516875	3.92		None	pIC50	inactive	patch	4325
CC1=CC(=C(S1)C=2C=CC=C(C2)OC(=O)NCCN3CCN(CC3)C=4C=CC=CC4)C(=O)N	CHEMBL4565200	6.55		HEK293	pIC50	active	patch	4326
O=C1C(OC2(CCN(CC2)CCC=3C=CC=CC3)CN1C=4C=CC=CC4)CO	CHEMBL4459117	5.96		None	pIC50	intermediate	patch	4327
CC1OC2(CCN(CC2)CCC=3C=CC=CC3)CN(C1=O)C=4C=NC=C(C4)F	CHEMBL4470425	5.96		None	pIC50	intermediate	patch	4328
CC1(NC(=O)N(C1=O)CC(=O)C=2C=CC(=CC2F)F)C=3C=CC(=CC3)N4CCOC4=O	CHEMBL4463635	3.7		CHO-K1	pIC50	inactive	patch	4329
CC(C)CC1=CC(=NN1C=2C=CC=CC2)CNC(=O)C3C4C3CN(C4)C(=O)C=5C=CC=CC5	CHEMBL4463242	4.82		CHO-K1	pIC50	intermediate	patch	4330
CNC(=O)C1=C(OC2=C1C(=C(C=C2)C=3C=C(C=CC3C)C(=O)NC4(CC4)C=5N=CC=CN5)F)C=6C=CC(=CC6)F	CHEMBL4093031	4.74		None	pIC50	intermediate	patch	4331
CNC(=O)C1=C(OC2=C1C=C(C(=C2)N(C=3C=CC(=C(C3)Cl)B(O)O)S(=O)(=O)C)C4CC4)C=5C=CC(=CC5)F	CHEMBL4528447	5.8		None	pIC50	intermediate	patch	4332
FC(CCN1CCC=2C=CC=CC2CC1)CC=3C=CC=CC3	CHEMBL4575948	5.93		CHO	pIC50	intermediate	patch	4333
CCC1=CC2=C(S1)CCN3C2CC4=C(C=CC=C4)C3	CHEMBL4169575	4.98		None	pIC50	intermediate	patch	4334
C[C@]12CC[C@@H]3[C@H]4CC[C@@](C[C@H]4CC[C@H]3[C@@H]1CC[C@@H]2C(=O)CN5C=C(C=N5)C#N)(C)O	CHEMBL4105630	3.92		None	pIC50	inactive	patch	4335
CN1C(=NN=C1C=2C=CN=CN2)SCCCN3CC4CCN(C4C3)C=5C=CC(=CC5)C(F)(F)F	CHEMBL3775810	7		HEK293	pIC50	active	patch	4336
CSC=1C=CC(=CC1)[C@@H]2N=C(N(CC3=C2C=CC=C3)C)OCC=4C=CC(=CC4)NS(=O)(=O)C	CHEMBL3350235	4.25		None	pIC50	inactive	patch	4337
CN1C(=NN=C1C=2C=NC=NC2)SCCCN3CC4CCN(C4C3)C=5C=CC(=CC5)C(F)(F)F	CHEMBL3775572	6.8		HEK293	pIC50	active	patch	4338
C[C@H]1CN(C[C@H](O1)C)C(=O)NC=2C=C(C=CN2)C3=CN(C4=C3C=CN=C4)[C@H]5CC[C@@](CC5)(C)O	CHEMBL4640031	3.92		None	pIC50	inactive	patch	4339
CN1C(=NN=C1N2CCOCC2)SCCCN3CC4CCN(C4C3)C=5C=CC(=CC5)C(F)(F)F	CHEMBL3775243	6.6		HEK293	pIC50	active	patch	4340
COC=1C=C2C3=C(C=CC2=CC1C#N)O[C@@H]([C@H](C3)N)C=4C=C(C(=CC4F)F)F	CHEMBL4550812	3.8		None	pIC50	inactive	patch	4341
CN1C(=NN=C1C2CCOCC2)SCCCN3CC4CCN(C4C3)C=5C=CC=CC5	CHEMBL3774649	5.45		HEK293	pIC50	intermediate	patch	4342
CC1(CC1)C2=CC(=NN2)NC(=O)N3C=CC4=C3C=CC(=C4)OC=5N=CN=C6C5CCNC6	CHEMBL3746562	3.92		None	pIC50	inactive	patch	4343
CC1=CC2=NC=NN2C=C1NC=3N=CC4=C(N3)N(C(=O)N4C)C5CCOCC5	CHEMBL4439259	3.1		CHO	pIC50	inactive	patch	4344
CN1C(=NN=C1C=2C=CNC(=O)C2)SCCCN3CC4CCN(C4C3)C=5C=CC(=CC5)F	CHEMBL3775033	5.3		HEK293	pIC50	intermediate	patch	4345
CC=1NC=2C=CC=CC2C1C3CCCN(C3)CC=4C=CC(=CC4)/C=C/C(=O)NO	CHEMBL1089343	4.56		CHO	pIC50	inactive	patch	4346
O=C(/C=C/C=1C=CC(=C(C1)F)CN2CCCC(C2)C3=C(NC4=C3C=CC=C4)C=5C=CC=CC5)NO	CHEMBL1093052	4.71		CHO	pIC50	intermediate	patch	4347
CC(C)(C)C=1NC=2C=CC=CC2C1C3CCCN(C3)CC=4C=CC(=CC4Cl)/C=C/C(=O)NO	CHEMBL1093351	5		CHO	pIC50	intermediate	patch	4348
O=C1C=CC(=NN1C=2C=CC(=CC2)Cl)OCCCN3CCCCC3	CHEMBL3805081	5.84		HEK293	pIC50	intermediate	patch	4349
O=C1C=CC(=NN1C=2C=CC(=C(C2)F)F)OCCCN3CCCCC3	CHEMBL3805989	5.72		HEK293	pIC50	intermediate	patch	4350
COC=1C=CC(=CC1)CN2CCC(CC2)(C#N)CNC(=O)C=3C=C(N(N3)C=4C=CC=CC4)CC(C)C	CHEMBL1836257	5.49		None	pIC50	intermediate	patch	4351
CC(C)N1CCN(CC1)C=2C=CC(=CC2)/C(=C(/CCCO)\C=3C=CC=CC3)/C=4C=CC=C(C4)O	CHEMBL4451327	3.92		None	pIC50	inactive	patch	4352
CC(C)CC1=CC(=NN1C=2C=CC=CC2)C(=O)NCC3(CCN(CC3)CC=4C=CC=CC4C(F)(F)F)C#N	CHEMBL1836258	5.32		None	pIC50	intermediate	patch	4353
CC=1N=NN(N1)CC=2C=C(C=CC2/C=C/C(=O)N3CCC(CC3)Cl)C(F)(F)F	CHEMBL4779450	3.92		CHO-K1	pIC50	inactive	patch	4354
CCO/N=C/C=1C=CC(=CC1)OCCC(C)CCN2CCN(C2=O)C=3C=CN=C(C3)N	CHEMBL4210399	6.1		CHO-K1	pIC50	active	patch	4355
O=C1CN(CCN1CCCCCOC=2C=CC(=CC2)C=3C=CC(=CC3)Cl)C=4C=CN=CC4	CHEMBL4218176	6.43		CHO-K1	pIC50	active	patch	4356
O=C(NC[C@H]1[C@H]2[C@@H]1CN(C2)C(=O)OCC=3C=C(C=C(C3)C(F)(F)F)C(F)(F)F)C=4C=CC=5NC(=O)OC5C4	CHEMBL4169550	5.28		HEK293	pIC50	intermediate	patch	4357
CC=1SC(=CC1C(=O)N[C@@H](CN)C=2C=CC=CC2)C=3C=CC=CC3Cl	CHEMBL4443422	5.17		None	pIC50	intermediate	patch	4358
NC[C@H](OC1=NOC2=C1C=C(C=C2)C=3C=CC=CC3Cl)C=4C=CC=CC4	CHEMBL4445556	4.64		None	pIC50	intermediate	patch	4359
C[S+]([O-])C=1C=CC(=CC1)C2=CN=C3N2N=C(C=C3)NC4CCS(=O)(=O)CC4	CHEMBL4445885	4.54		CHO	pIC50	inactive	patch	4360
CCN(CC)CC=1C=CC2=C(C1)CC[C@@H](C2)N3CCN(CC3=O)CCC=4C=CC(=CC4)Cl	CHEMBL384400	5.48		HEK293	pIC50	intermediate	patch	4361
NCC(=O)N1CCN2C(=NC(=C2NC=3C=CC(=CC3)F)C=4C=CC=C(C4)F)C1	CHEMBL1800831	3.92		CHO	pIC50	inactive	patch	4362
COC=1C=C2C(=NC=NC2=CC1OCCCN3CCC[C@@H]3CO)NC=4C=C(NN4)CC(=O)NC=5C=CC=C(C5F)F	CHEMBL385049	3.92		None	pIC50	inactive	patch	4363
CNC(=O)C=1C=CC(=CC1F)NC=2N=CC=C(N2)C3=CN=C(N3C(C)C)C	CHEMBL455428	4.8		None	pIC50	intermediate	patch	4364
O=C1C=C(SC2=C1C=C(C=C2[N+](=O)[O-])C(F)(F)F)N3CCN(CC3)CC4CCCCC4	CHEMBL4586075	3.92		HEK293	pIC50	inactive	patch	4365
CN(C/C=C/C=1C=CC(=CC1)C(F)F)CC=2C=CC3=C(C2)OCCC3	CHEMBL4072535	5.72		None	pIC50	intermediate	patch	4366
